id,date,season,gender,event_name,match_type,match_type_number,match_number,city,venue,team1,team2,referee,reserve_umpire,tv_umpire,umpire1,umpire2,team1players,team2players,toss_winner,toss_decision,winner,result,eliminator,wonBy,margin,method,player_of_match
631138,07-07-2013,2013,male,ICC World Cricket League Championship,ODI,3384,43,Amstelveen,VRA Ground,Netherlands,Ireland,['DT Jukes'],['AG Wharf'],,CB Gaffaney,M Hawthorne,"['SJ Myburgh', 'ES Szwarczynski', 'W Barresi', 'TLW Cooper', 'MR Swart', 'DLS van Bunge', 'PW Borren', 'Mudassar Bukhari', 'MJG Rippon', 'E Schiferli', 'Ahsan Malik']","['WTS Porterfield', 'PR Stirling', 'EC Joyce', ""NJ O'Brien"", 'GC Wilson', ""KJ O'Brien"", 'JF Mooney', 'DT Johnston', 'AR Cusack', 'TJ Murtagh', 'GH Dockrell']",Ireland,bat,Ireland,,,runs,88,,"[""KJ O'Brien""]"
597928,09-07-2013,2013,male,West Indies Tri-Nation Series,ODI,3387,6,Trinidad,"Queen's Park Oval, Port of Spain",India,Sri Lanka,['JJ Crowe'],['N Duguid'],['JS Wilson'],NJ Llong,PJ Nero,"['RG Sharma', 'S Dhawan', 'V Kohli', 'KD Karthik', 'SK Raina', 'M Vijay', 'RA Jadeja', 'R Ashwin', 'B Kumar', 'I Sharma', 'UT Yadav']","['WU Tharanga', 'DPMD Jayawardene', 'KC Sangakkara', 'LD Chandimal', 'HDRL Thirimanne', 'AD Mathews', 'BMAJ Mendis', 'LHD Dilhara', 'HMRKB Herath', 'RMS Eranga', 'SL Malinga']",Sri Lanka,field,India,,,runs,81,D/L,['B Kumar']
597929,11-07-2013,2013,male,West Indies Tri-Nation Series,ODI,3388,Final,Trinidad,"Queen's Park Oval, Port of Spain",India,Sri Lanka,['DC Boon'],['N Duguid'],['JS Wilson'],NJ Llong,PJ Nero,"['RG Sharma', 'S Dhawan', 'V Kohli', 'KD Karthik', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'R Ashwin', 'B Kumar', 'R Vinay Kumar', 'I Sharma']","['WU Tharanga', 'DPMD Jayawardene', 'KC Sangakkara', 'HDRL Thirimanne', 'AD Mathews', 'MDKJ Perera', 'LD Chandimal', 'HMRKB Herath', 'RMS Eranga', 'SL Malinga', 'RAS Lakmal']",India,field,India,,,wickets,1,,['MS Dhoni']
645635,14-07-2013,2013,male,Pakistan in West Indies ODI Series,ODI,3389,1,Guyana,Providence Stadium,West Indies,Pakistan,['DC Boon'],['PJ Nero'],['NJ Llong'],PR Reiffel,JS Wilson,"['CH Gayle', 'J Charles', 'DM Bravo', 'MN Samuels', 'LMP Simmons', 'DJ Bravo', 'KA Pollard', 'DJG Sammy', 'KAJ Roach', 'SP Narine', 'JO Holder']","['Nasir Jamshed', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Misbah-ul-Haq', 'Asad Shafiq', 'Umar Akmal', 'Shahid Afridi', 'Wahab Riaz', 'Saeed Ajmal', 'Asad Ali', 'Mohammad Irfan']",West Indies,field,Pakistan,,,runs,126,,['Shahid Afridi']
645637,16-07-2013,2013,male,Pakistan in West Indies ODI Series,ODI,3390,2,Guyana,Providence Stadium,West Indies,Pakistan,['DC Boon'],['JS Wilson'],['PR Reiffel'],NJ Llong,PJ Nero,"['CH Gayle', 'J Charles', 'DM Bravo', 'MN Samuels', 'LMP Simmons', 'DJ Bravo', 'KA Pollard', 'DJG Sammy', 'KAJ Roach', 'SP Narine', 'JO Holder']","['Nasir Jamshed', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Misbah-ul-Haq', 'Asad Shafiq', 'Umar Akmal', 'Shahid Afridi', 'Wahab Riaz', 'Saeed Ajmal', 'Asad Ali', 'Mohammad Irfan']",Pakistan,field,West Indies,,,runs,37,,['SP Narine']
644943,17-07-2013,2013,female,Pakistan Women in Ireland ODI Series,ODI,879,1,Dublin,"Observatory Lane, Rathmines",Ireland,Pakistan,['DT Jukes'],['J McGeehan'],,AA Baig,L Fourie,"['CMA Shillington', 'IMHC Joyce', 'CNIM Joyce', 'MEMO Scott-Hayward', 'RA Rolfe', 'KJ Garth', 'MV Waldron', 'EJ Tice', 'AJ Kenealy', 'LN McCarthy', ""LK O'Reilly""]","['Nahida Khan', 'Javeria Khan', 'Nain Abidi', 'Bismah Maroof', 'Nida Dar', 'Asmavia Iqbal', 'Javeria Rauf', 'Qanita Jalil', 'Batool Fatima', 'Sumaiya Siddiqi', 'Sadia Yousuf']",Pakistan,bat,Pakistan,,,runs,157,,
644945,19-07-2013,2013,female,Pakistan Women in Ireland ODI Series,ODI,880,2,Dublin,YMCA Cricket Club,Ireland,Pakistan,['DT Jukes'],['J McGeehan'],,AA Baig,L Fourie,"['CMA Shillington', 'MEMO Scott-Hayward', 'CNIM Joyce', 'EAJ Richardson', 'L Delany', 'KJ Garth', 'MV Waldron', 'SM Kavanagh', 'LN McCarthy', 'AJ Kenealy', 'EJ Tice']","['Javeria Khan', 'Rabiya Shah', 'Nain Abidi', 'Bismah Maroof', 'Nida Dar', 'Sana Mir', 'Asmavia Iqbal', 'Qanita Jalil', 'Javeria Rauf', 'Batool Fatima', 'Sadia Yousuf']",Pakistan,bat,Pakistan,,,runs,89,,
645639,19-07-2013,2013,male,Pakistan in West Indies ODI Series,ODI,3391,3,St Lucia,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,['DC Boon'],['PJ Nero'],['SJ Davis'],PR Reiffel,JS Wilson,"['CH Gayle', 'J Charles', 'DM Bravo', 'MN Samuels', 'LMP Simmons', 'DJ Bravo', 'KA Pollard', 'DJG Sammy', 'KAJ Roach', 'SP Narine', 'JO Holder']","['Ahmed Shehzad', 'Nasir Jamshed', 'Mohammad Hafeez', 'Misbah-ul-Haq', 'Haris Sohail', 'Umar Akmal', 'Shahid Afridi', 'Wahab Riaz', 'Junaid Khan', 'Saeed Ajmal', 'Mohammad Irfan']",West Indies,field,,tie,,,,,"['Misbah-ul-Haq', 'LMP Simmons']"
635653,20-07-2013,2013,male,South Africa in Sri Lanka ODI Series,ODI,3392,1,Colombo,R Premadasa Stadium,Sri Lanka,South Africa,['AJ Pycroft'],['RR Wimalasiri'],['RJ Tucker'],RA Kettleborough,REJ Martinesz,"['WU Tharanga', 'TM Dilshan', 'KC Sangakkara', 'DPMD Jayawardene', 'HDRL Thirimanne', 'NLTC Perera', 'LD Chandimal', 'J Mubarak', 'HMRKB Herath', 'RMS Eranga', 'SL Malinga']","['CA Ingram', 'AN Petersen', 'JP Duminy', 'AB de Villiers', 'F du Plessis', 'DA Miller', 'RJ Peterson', 'R McLaren', 'CH Morris', 'M Morkel', 'AM Phangiso']",South Africa,field,Sri Lanka,,,runs,180,,['KC Sangakkara']
645641,21-07-2013,2013,male,Pakistan in West Indies ODI Series,ODI,3393,4,St Lucia,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,['DC Boon'],['JS Wilson'],['PR Reiffel'],SJ Davis,PJ Nero,"['DS Smith', 'J Charles', 'DM Bravo', 'MN Samuels', 'CH Gayle', 'LMP Simmons', 'DJG Sammy', 'DJ Bravo', 'KAJ Roach', 'SP Narine', 'JO Holder']","['Nasir Jamshed', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Misbah-ul-Haq', 'Shahid Afridi', 'Umar Akmal', 'Haris Sohail', 'Wahab Riaz', 'Saeed Ajmal', 'Junaid Khan', 'Mohammad Irfan']",Pakistan,field,Pakistan,,,wickets,6,D/L,['MN Samuels']
635654,23-07-2013,2013,male,South Africa in Sri Lanka ODI Series,ODI,3394,2,Colombo,R Premadasa Stadium,Sri Lanka,South Africa,['AJ Pycroft'],['LE Hannibal'],['RA Kettleborough'],RSA Palliyaguruge,RR Wimalasiri,"['WU Tharanga', 'TM Dilshan', 'KC Sangakkara', 'DPMD Jayawardene', 'HDRL Thirimanne', 'LD Chandimal', 'J Mubarak', 'NLTC Perera', 'HMRKB Herath', 'RMS Eranga', 'SL Malinga']","['AN Petersen', 'RJ Peterson', 'JP Duminy', 'AB de Villiers', 'F du Plessis', 'DA Miller', 'R McLaren', 'HM Amla', 'AM Phangiso', 'CH Morris', 'M Morkel']",Sri Lanka,bat,Sri Lanka,,,runs,17,D/L,['LD Chandimal']
643665,24-07-2013,2013,male,India in Zimbabwe ODI Series,ODI,3395,1,,Harare Sports Club,Zimbabwe,India,['BC Broad'],['L Rusere'],['TJ Matibiri'],BNJ Oxenford,RB Tiffin,"['V Sibanda', 'Sikandar Raza', 'SC Williams', 'H Masakadza', 'BRM Taylor', 'MN Waller', 'E Chigumbura', 'CT Mutombodzi', 'P Utseya', 'KM Jarvis', 'TL Chatara']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'A Mishra', 'Mohammed Shami', 'R Vinay Kumar', 'JD Unadkat']",India,field,India,,,wickets,6,,['V Kohli']
645643,24-07-2013,2013,male,Pakistan in West Indies ODI Series,ODI,3396,5,St Lucia,"Beausejour Stadium, Gros Islet",West Indies,Pakistan,['DC Boon'],['PJ Nero'],['SJ Davis'],PR Reiffel,JS Wilson,"['J Charles', 'DS Smith', 'DM Bravo', 'MN Samuels', 'CH Gayle', 'LMP Simmons', 'DJ Bravo', 'DJG Sammy', 'SP Narine', 'JO Holder', 'TL Best']","['Nasir Jamshed', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Misbah-ul-Haq', 'Haris Sohail', 'Umar Akmal', 'Shahid Afridi', 'Saeed Ajmal', 'Asad Ali', 'Junaid Khan', 'Mohammad Irfan']",Pakistan,field,Pakistan,,,wickets,4,,['Misbah-ul-Haq']
635655,26-07-2013,2013,male,South Africa in Sri Lanka ODI Series,ODI,3398,3,,Pallekele International Cricket Stadium,Sri Lanka,South Africa,['AJ Pycroft'],['RSA Palliyaguruge'],['RJ Tucker'],RA Kettleborough,REJ Martinesz,"['WU Tharanga', 'TM Dilshan', 'KC Sangakkara', 'DPMD Jayawardene', 'LD Chandimal', 'AD Mathews', 'AK Perera', 'NLTC Perera', 'HMRKB Herath', 'SL Malinga', 'BAW Mendis']","['AN Petersen', 'Q de Kock', 'JP Duminy', 'AB de Villiers', 'F du Plessis', 'F Behardien', 'DA Miller', 'RJ Peterson', 'R McLaren', 'M Morkel', 'LL Tsotsobe']",South Africa,bat,South Africa,,,runs,56,,['DA Miller']
643667,26-07-2013,2013,male,India in Zimbabwe ODI Series,ODI,3397,2,,Harare Sports Club,Zimbabwe,India,['BC Broad'],['I Chabi'],['RB Tiffin'],O Chirombe,BNJ Oxenford,"['V Sibanda', 'Sikandar Raza', 'H Masakadza', 'BRM Taylor', 'SC Williams', 'MN Waller', 'E Chigumbura', 'P Utseya', 'KM Jarvis', 'BV Vitori', 'TL Chatara']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'A Mishra', 'R Vinay Kumar', 'Mohammed Shami', 'JD Unadkat']",Zimbabwe,field,India,,,runs,58,,['S Dhawan']
635656,28-07-2013,2013,male,South Africa in Sri Lanka ODI Series,ODI,3400,4,,Pallekele International Cricket Stadium,Sri Lanka,South Africa,['AJ Pycroft'],['REJ Martinesz'],['RA Kettleborough'],RSA Palliyaguruge,RJ Tucker,"['TM Dilshan', 'DPMD Jayawardene', 'KC Sangakkara', 'HDRL Thirimanne', 'WU Tharanga', 'LD Chandimal', 'AD Mathews', 'NLTC Perera', 'HMRKB Herath', 'BAW Mendis', 'SL Malinga']","['HM Amla', 'Q de Kock', 'JP Duminy', 'AB de Villiers', 'F du Plessis', 'DA Miller', 'F Behardien', 'RJ Peterson', 'RK Kleinveldt', 'M Morkel', 'LL Tsotsobe']",South Africa,bat,Sri Lanka,,,wickets,8,,['TM Dilshan']
643669,28-07-2013,2013,male,India in Zimbabwe ODI Series,ODI,3399,3,,Harare Sports Club,Zimbabwe,India,['BC Broad'],['L Rusere'],['O Chirombe'],BNJ Oxenford,RB Tiffin,"['V Sibanda', 'Sikandar Raza', 'H Masakadza', 'BRM Taylor', 'SC Williams', 'MN Waller', 'E Chigumbura', 'P Utseya', 'TL Chatara', 'BV Vitori', 'MT Chinouya']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'SK Raina', 'KD Karthik', 'RA Jadeja', 'A Mishra', 'Mohammed Shami', 'R Vinay Kumar', 'JD Unadkat']",India,field,India,,,wickets,7,,['A Mishra']
635657,31-07-2013,2013,male,South Africa in Sri Lanka ODI Series,ODI,3401,5,Colombo,R Premadasa Stadium,Sri Lanka,South Africa,['AJ Pycroft'],['RSA Palliyaguruge'],['REJ Martinesz'],RA Kettleborough,RR Wimalasiri,"['TM Dilshan', 'MDKJ Perera', 'HDRL Thirimanne', 'KC Sangakkara', 'AD Mathews', 'NLTC Perera', 'LD Chandimal', 'AK Perera', 'SMSM Senanayake', 'RAS Lakmal', 'BAW Mendis']","['Q de Kock', 'HM Amla', 'JP Duminy', 'F du Plessis', 'AB de Villiers', 'F Behardien', 'DA Miller', 'R McLaren', 'M Morkel', 'AM Phangiso', 'LL Tsotsobe']",Sri Lanka,bat,Sri Lanka,,,runs,128,,['TM Dilshan']
